trace_id,dataset,task_id,model,agent_or_harness,success,reward,resolved,duration_s,input_tokens,output_tokens,cache_tokens,total_steps
terminalbench:git-leak-recovery__yku78rf,terminalbench,git-leak-recovery,glm-5@z-ai,terminus-2,True,1.0,True,115.58000183105469,0.0,0.0,,8
terminalbench:custom-memory-heap-crash__fNGdFzd,terminalbench,custom-memory-heap-crash,claude-sonnet-4-5-20250929@anthropic,terminus-2,True,1.0,True,358.385986328125,282333.0,5698.0,,27
terminalbench:compile-compcert__hjJBBLX,terminalbench,compile-compcert,minimax-m2.5@Minimax,terminus-2,False,0.0,False,2459.47607421875,423434.0,6076.0,,41
terminalbench:gcode-to-text__VeqxPiz,terminalbench,gcode-to-text,claude-opus-4-5-20251101@anthropic,openhands,False,0.0,False,406.34100341796875,,,,46
terminalbench:financial-document-processor__HapSwCu,terminalbench,financial-document-processor,gpt-5.1@openai,terminus-2,False,0.0,False,668.3839721679688,69593.0,28703.0,,9
terminalbench:distribution-search__sXNRxKx,terminalbench,distribution-search,gpt-5-mini@openai,codex,True,1.0,True,1426.115966796875,1307743.0,26900.0,,48
terminalbench:bn-fit-modify__NKrNo3N,terminalbench,bn-fit-modify,claude-haiku-4-5-20251001@anthropic,claude-code,False,0.0,False,204.98399353027344,653987.0,618.0,,37
terminalbench:circuit-fibsqrt__3riBYMF,terminalbench,circuit-fibsqrt,accounts/fireworks/models/glm-4p6@fireworks_ai,terminus-2,False,0.0,False,1891.5260009765625,13254060.0,65376.0,,202
terminalbench:dna-insert__qbkDPNJ,terminalbench,dna-insert,gemini-2.5-pro@gemini,terminus-2,False,0.0,False,688.448974609375,141638.0,66624.0,,18
terminalbench:build-cython-ext__NW7tUC3,terminalbench,build-cython-ext,gpt-5-mini@openai,terminus-2,False,0.0,False,546.7960205078125,123261.0,16468.0,,10
terminalbench:financial-document-processor__Cik7LYV,terminalbench,financial-document-processor,openai/gpt-oss-20b@together_ai,terminus-2,False,0.0,False,77.14800262451172,13772.0,5402.0,,6
terminalbench:extract-moves-from-video__XgWqhg5,terminalbench,extract-moves-from-video,claude-haiku-4-5-20251001@anthropic,claude-code,False,0.0,False,39.13600158691406,15157.0,135.0,,4
terminalbench:headless-terminal__vRX48Rh,terminalbench,headless-terminal,gpt-5@openai,mini-swe-agent,True,1.0,True,275.4049987792969,26288.0,16804.0,,10
terminalbench:6f604a5c-327b-443f-a6ca-86819f9c2fa3,terminalbench,gcode-to-text,openai/gpt-oss-20b@together_ai,terminus-2,False,0.0,False,35.60200119018555,5365.0,1732.0,0.0,6
terminalbench:dna-insert__AX4MYJg,terminalbench,dna-insert,claude-opus-4-5-20251101@anthropic,claude-code,False,0.0,False,170.9149932861328,,,,25
terminalbench:fix-code-vulnerability__dPHBudk,terminalbench,fix-code-vulnerability,claude-haiku-4-5-20251001@anthropic,mini-swe-agent,True,1.0,True,129.5240020751953,721692.0,5572.0,,48
terminalbench:c2bdee6d-bd57-45e7-9aef-410c101e5971,terminalbench,cancel-async-tasks,accounts/fireworks/models/minimax-m2@fireworks_ai,terminus-2,True,1.0,True,78.0,16640.0,2604.0,0.0,8
terminalbench:extract-moves-from-video__WYeVtos,terminalbench,extract-moves-from-video,claude-haiku-4-5-20251001@anthropic,openhands,False,0.0,False,108.26599884033203,120972.0,1583.0,,34
terminalbench:db-wal-recovery__2GJrWg4,terminalbench,db-wal-recovery,minimax-m2.5@Minimax,terminus-2,False,0.0,False,937.2990112304688,12926.0,2005.0,,11
terminalbench:circuit-fibsqrt__jqxFfNN,terminalbench,circuit-fibsqrt,gemini-2.5-pro@gemini,mini-swe-agent,False,0.0,False,3829.25390625,5838303.0,250112.0,,73
terminalbench:code-from-image__8yzmWsm,terminalbench,code-from-image,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,terminus-2,False,0.0,False,1029.7359619140625,1726655.0,18691.0,,74
terminalbench:chess-best-move__rsE7j9s,terminalbench,chess-best-move,gpt-5-mini@openai,codex,False,0.0,False,931.072021484375,294884.0,17113.0,,18
terminalbench:gcode-to-text__qyPYyVM,terminalbench,gcode-to-text,gpt-5-codex@openai,terminus-2,False,0.0,False,928.7150268554688,291825.0,35923.0,,28
terminalbench:break-filter-js-from-html__uDktNQq,terminalbench,break-filter-js-from-html,minimax-m2.1@openai,terminus-2,False,0.0,False,1224.1739501953125,,,,98
terminalbench:compile-compcert__obqCjBW,terminalbench,compile-compcert,claude-haiku-4-5-20251001@anthropic,openhands,False,0.0,False,1091.406982421875,1084596.0,4719.0,,153
terminalbench:db-wal-recovery__8VSys8p,terminalbench,db-wal-recovery,grok-code-fast-1@xai,terminus-2,False,0.0,False,202.71200561523438,63854.0,1781.0,,11
terminalbench:fix-ocaml-gc__NxaK6eH,terminalbench,fix-ocaml-gc,openai/gpt-oss-120b@together_ai,terminus-2,False,0.0,False,3744.327880859375,1952613.0,41111.0,,61
terminalbench:build-pmars__z568AEq,terminalbench,build-pmars,openai/gpt-oss-120b@together_ai,terminus-2,True,1.0,True,746.2139892578125,62413.0,5872.0,,12
terminalbench:fix-code-vulnerability__QjWHa2m,terminalbench,fix-code-vulnerability,claude-opus-4-5-20251101@anthropic,claude-code,True,1.0,True,159.7169952392578,,,,49
terminalbench:constraints-scheduling__PXfqy2e,terminalbench,constraints-scheduling,gpt-5@openai,codex,True,1.0,True,71.47699737548828,28613.0,4176.0,,7
terminalbench:feal-linear-cryptanalysis__DDnHPoD,terminalbench,feal-linear-cryptanalysis,claude-haiku-4-5-20251001@anthropic,terminus-2,False,0.0,False,1832.4510498046875,1817186.0,28644.0,,53
terminalbench:38b15185-b4cb-468c-a6eb-30320dd82a2e,terminalbench,build-cython-ext,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,terminus-2,False,0.0,False,564.4299926757812,507005.0,6002.0,0.0,41
terminalbench:cancel-async-tasks__o3kn9Gi,terminalbench,cancel-async-tasks,claude-opus-4-5-20251101@anthropic,openhands,False,0.0,False,185.75399780273438,,,,13
terminalbench:c9b69314-c7d8-4d46-b830-b8f88676a5ec,terminalbench,circuit-fibsqrt,moonshotai/Kimi-K2-Instruct-0905@together_ai,terminus-2,False,0.0,False,3441.39599609375,14500442.0,80211.0,0.0,202
terminalbench:break-filter-js-from-html__kPKdHg3,terminalbench,break-filter-js-from-html,moonshotai/Kimi-K2-Instruct-0905@together_ai,terminus-2,False,0.0,False,943.81298828125,1276619.0,15329.0,,85
terminalbench:hf-model-inference__ybrKaJi,terminalbench,hf-model-inference,openai/gpt-oss-120b@together_ai,terminus-2,False,0.0,False,133.22500610351562,5731.0,1504.0,,4
terminalbench:custom-memory-heap-crash__tvEYUzC,terminalbench,custom-memory-heap-crash,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,terminus-2,True,1.0,True,733.281005859375,1360875.0,15844.0,,82
terminalbench:circuit-fibsqrt__rtb74L2,terminalbench,circuit-fibsqrt,claude-sonnet-4-5-20250929@anthropic,mini-swe-agent,False,0.0,False,674.6110229492188,1043185.0,53798.0,,40
terminalbench:headless-terminal__xedfLxp,terminalbench,headless-terminal,gpt-5@openai,codex,True,1.0,True,106.22100067138672,51916.0,3929.0,,10
terminalbench:feal-linear-cryptanalysis__Fx83myR,terminalbench,feal-linear-cryptanalysis,gemini-2.5-pro@gemini,openhands,False,0.0,False,367.5979919433594,943682.0,15580.0,,75
terminalbench:financial-document-processor__w7XM5qk,terminalbench,financial-document-processor,minimax-m2.1@minimax,claude-code,False,0.0,False,1227.45703125,,,,245
terminalbench:distribution-search__Mp8S687,terminalbench,distribution-search,openai/gpt-oss-120b@together_ai,terminus-2,False,0.0,False,74.25800323486328,3581.0,4745.0,,4
terminalbench:dna-insert__STcRTdW,terminalbench,dna-insert,gemini-2.5-pro@gemini,terminus-2,False,0.0,False,832.2260131835938,117127.0,74888.0,,14
terminalbench:caffe-cifar-10__3zwte3z,terminalbench,caffe-cifar-10,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,80.53700256347656,3327.0,7448.0,,5
terminalbench:code-from-image__MsVvCB5,terminalbench,code-from-image,deepseek-v3.2@deepseek,terminus-2,False,0.0,False,1107.0419921875,1166618.0,29348.0,,55
terminalbench:build-pmars__GgFATHa,terminalbench,build-pmars,deepseek-v3.2@deepseek,terminus-2,True,1.0,True,255.66700744628906,96137.0,3456.0,,12
terminalbench:db-wal-recovery__3dL7xAD,terminalbench,db-wal-recovery,gemini-3.1-pro-preview@Google,terminus-3-3,True,1.0,True,163.94700622558594,43773.0,6723.0,,10
terminalbench:adaptive-rejection-sampler__psAuVJK,terminalbench,adaptive-rejection-sampler,deepseek-v3.2@deepseek,terminus-2,False,0.0,False,627.3889770507812,340243.0,18851.0,,18
terminalbench:build-pov-ray__qNdFQQR,terminalbench,build-pov-ray,grok-code-fast-1@xai,terminus-2,False,0.0,False,674.6580200195312,256408.0,5616.0,,16
terminalbench:distribution-search__Tr7dfiE,terminalbench,distribution-search,claude-sonnet-4-5-20250929@anthropic,openhands,True,1.0,True,468.27899169921875,645627.0,22279.0,,61
terminalbench:fix-git__VkFrJNf,terminalbench,fix-git,claude-opus-4-5-20251101@anthropic,claude-code,True,1.0,True,76.62899780273438,,,,24
terminalbench:cae6aece-e653-46f9-895a-6ef744ac2e8a,terminalbench,feal-differential-cryptanalysis,moonshotai/Kimi-K2-Thinking@together_ai,terminus-2,False,0.0,False,1834.133056640625,1652637.0,57049.0,0.0,63
terminalbench:aa7ee42f-fd87-4b8a-a974-c083da94d32d,terminalbench,break-filter-js-from-html,accounts/fireworks/models/glm-4p6@fireworks_ai,terminus-2,False,0.0,False,818.5180053710938,2491512.0,30885.0,2375531.0,83
terminalbench:break-filter-js-from-html__K6aSRjR,terminalbench,break-filter-js-from-html,claude-haiku-4-5-20251001@anthropic,openhands,False,0.0,False,2473.08203125,18247497.0,19765.0,,3006
terminalbench:chess-best-move__hn5w5kM,terminalbench,chess-best-move,minimax-m2.5@Minimax,terminus-2,False,0.0,False,559.1929931640625,29104.0,19536.0,,19
terminalbench:compile-compcert__JiqG5v9,terminalbench,compile-compcert,moonshotai/Kimi-K2-Thinking@together_ai,terminus-2,True,1.0,True,2251.10595703125,1025535.0,13172.0,,49
terminalbench:adaptive-rejection-sampler__rECa98t,terminalbench,adaptive-rejection-sampler,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,205.27999877929688,20774.0,11471.0,,6
terminalbench:custom-memory-heap-crash__Fwk6hr6,terminalbench,custom-memory-heap-crash,claude-opus-4-5-20251101@anthropic,openhands,True,1.0,True,278.8030090332031,,,,27
terminalbench:fix-code-vulnerability__nQCVYUe,terminalbench,fix-code-vulnerability,claude-opus-4-5-20251101@anthropic,claude-code,True,1.0,True,157.23899841308594,,,,46
terminalbench:crack-7z-hash__xmYGTGq,terminalbench,crack-7z-hash,gpt-5.1@openai,terminus-2,True,1.0,True,578.0809936523438,89881.0,20730.0,,13
terminalbench:constraints-scheduling__ayAAG2G,terminalbench,constraints-scheduling,gpt-5-mini@openai,terminus-2,True,1.0,True,181.33700561523438,8638.0,8354.0,,4
terminalbench:hf-model-inference__ejPfeoP,terminalbench,hf-model-inference,gpt-5.2@openai,terminus-2,True,1.0,True,198.66799926757812,,,,5
terminalbench:dna-assembly__WpNGqog,terminalbench,dna-assembly,grok-4-0709@xai,mini-swe-agent,False,0.0,False,1847.696044921875,12703.0,216.0,,5
terminalbench:git-leak-recovery__9rCCprw,terminalbench,git-leak-recovery,gpt-5-nano@openai,mini-swe-agent,False,0.0,False,266.32598876953125,7599.0,23700.0,,7
terminalbench:fix-code-vulnerability__tQo6gKD,terminalbench,fix-code-vulnerability,grok-4-0709@xai,terminus-2,False,0.0,False,930.9749755859375,30727.0,3211.0,,10
terminalbench:feal-differential-cryptanalysis__rV2n7ih,terminalbench,feal-differential-cryptanalysis,gemini-2.5-pro@gemini,terminus-2,False,0.0,False,1840.9820556640625,239287.0,180510.0,,17
terminalbench:fa00288c-cc4c-4f42-a65d-a2f520dfa95a,terminalbench,circuit-fibsqrt,moonshotai/Kimi-K2-Thinking@together_ai,terminus-2,False,0.0,False,3634.863037109375,5209073.0,98000.0,0.0,104
terminalbench:dna-assembly__EWYLnoF,terminalbench,dna-assembly,gemini-2.5-pro@gemini,openhands,False,0.0,False,290.1440124511719,316703.0,7494.0,,71
terminalbench:circuit-fibsqrt__5SmCXKE,terminalbench,circuit-fibsqrt,claude-opus-4-5-20251101@anthropic,claude-code,False,0.0,False,407.54998779296875,,,,22
terminalbench:count-dataset-tokens__mUjJiNH,terminalbench,count-dataset-tokens,glm-5@z-ai,terminus-2,True,1.0,True,300.5429992675781,0.0,0.0,,10
terminalbench:bn-fit-modify__fSFnqda,terminalbench,bn-fit-modify,accounts/fireworks/models/minimax-m2@fireworks_ai,terminus-2,False,0.0,False,560.6220092773438,364700.0,17311.0,,22
terminalbench:circuit-fibsqrt__7FQxScw,terminalbench,circuit-fibsqrt,gpt-5-codex@openai,codex,False,0.0,False,3667.64794921875,261555.0,23942.0,,21
terminalbench:gpt2-codegolf__2WX3Nbq,terminalbench,gpt2-codegolf,claude-opus-4-5-20251101@anthropic,claude-code,False,0.0,False,1018.948974609375,,,,108
terminalbench:4940924a-0b13-47ad-925b-d5b54c723954,terminalbench,bn-fit-modify,openai/gpt-oss-120b@together_ai,mini-swe-agent,False,0.0,False,88.58000183105469,15319.0,3442.0,0.0,9
terminalbench:caffe-cifar-10__griq4Q9,terminalbench,caffe-cifar-10,moonshotai/Kimi-K2-Instruct-0905@together_ai,openhands,False,0.0,False,1277.0150146484375,888620.0,4101.0,,85
terminalbench:db-wal-recovery__oGKhiPB,terminalbench,db-wal-recovery,gemini-2.5-flash@gemini,terminus-2,False,0.0,False,951.7169799804688,2165676.0,38487.0,,118
terminalbench:d66c8b7f-9c99-4570-b8b8-6e6c6fb7e073,terminalbench,chess-best-move,moonshotai/Kimi-K2-Thinking@together_ai,terminus-2,False,0.0,False,922.8870239257812,235778.0,17075.0,0.0,25
terminalbench:break-filter-js-from-html__JVdQpDn,terminalbench,break-filter-js-from-html,gemini-2.5-flash@gemini,openhands,False,0.0,False,161.5679931640625,282365.0,3161.0,,53
terminalbench:d4e3e0b8-e568-4623-8acc-2b38674802e4,terminalbench,build-pmars,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,openhands,True,1.0,True,242.38099670410156,551985.0,3038.0,0.0,67
terminalbench:git-leak-recovery__JdLsG7g,terminalbench,git-leak-recovery,moonshotai/Kimi-K2-Instruct-0905@together_ai,terminus-2,True,1.0,True,124.2699966430664,46530.0,2639.0,,17
terminalbench:build-cython-ext__m69rk8T,terminalbench,build-cython-ext,gemini-2.5-pro@gemini,gemini-cli,False,0.0,False,615.68798828125,1500802.0,69219.0,,43
terminalbench:69506feb-c987-49fe-ba6c-611758874728,terminalbench,count-dataset-tokens,openai/gpt-oss-20b@together_ai,terminus-2,False,0.0,False,629.3939819335938,1532039.0,24898.0,0.0,128
terminalbench:adaptive-rejection-sampler__nX7D2wU,terminalbench,adaptive-rejection-sampler,gpt-5.1@openai,terminus-2,True,1.0,True,946.823974609375,47968.0,59634.0,,5
terminalbench:distribution-search__k9K3tqj,terminalbench,distribution-search,claude-opus-4-1-20250805@anthropic,claude-code,False,0.0,False,440.8970031738281,406179.0,345.0,,25
terminalbench:build-pmars__QwboJtK,terminalbench,build-pmars,claude-sonnet-4-5-20250929@anthropic,claude-code,True,1.0,True,212.24600219726562,1713031.0,527.0,,56
terminalbench:break-filter-js-from-html__tFAinK6,terminalbench,break-filter-js-from-html,gpt-5@openai,mini-swe-agent,False,0.0,False,158.90699768066406,20452.0,7157.0,,8
terminalbench:financial-document-processor__sPKWjWk,terminalbench,financial-document-processor,glm-5@z-ai,terminus-2,True,1.0,True,322.82501220703125,0.0,0.0,,15
terminalbench:fix-code-vulnerability__bJYqdXd,terminalbench,fix-code-vulnerability,moonshotai/Kimi-K2-Instruct-0905@together_ai,openhands,False,0.0,False,506.54400634765625,1882378.0,11284.0,,159
terminalbench:fix-code-vulnerability__seexGXV,terminalbench,fix-code-vulnerability,gpt-5-nano@openai,openhands,False,0.0,False,649.6279907226562,2495882.0,61112.0,,125
terminalbench:constraints-scheduling__XCPCa8Y,terminalbench,constraints-scheduling,gpt-5.2-codex@openai,deepagent-harbor,True,1.0,True,246.6179962158203,,,,11
terminalbench:constraints-scheduling__tu9ysUQ,terminalbench,constraints-scheduling,gemini-2.5-pro@gemini,openhands,True,1.0,True,186.43699645996094,215658.0,9909.0,,33
terminalbench:configure-git-webserver__esKhULW,terminalbench,configure-git-webserver,claude-sonnet-4-5-20250929@anthropic,mini-swe-agent,True,1.0,True,265.88299560546875,147360.0,3800.0,,30
terminalbench:fix-code-vulnerability__2PigGKn,terminalbench,fix-code-vulnerability,claude-opus-4-5-20251101@anthropic,terminus-2,True,1.0,True,215.1280059814453,254369.0,4007.0,,22
terminalbench:6900600c-3d40-47b2-8f14-8e5cb5f5bb1e,terminalbench,hf-model-inference,openai/gpt-oss-20b@together_ai,terminus-2,False,0.0,False,76.87000274658203,16796.0,4893.0,0.0,6
terminalbench:build-cython-ext__WPdLVR5,terminalbench,build-cython-ext,grok-4-0709@xai,terminus-2,False,0.0,False,937.9719848632812,383027.0,8461.0,,21
terminalbench:cobol-modernization__fijwBkt,terminalbench,cobol-modernization,gpt-5@openai,terminus-2,True,1.0,True,235.19700622558594,24302.0,9604.0,,6
terminalbench:custom-memory-heap-crash__yp9dMHd,terminalbench,custom-memory-heap-crash,claude-opus-4-5-20251101@anthropic,terminus-2,True,1.0,True,252.01400756835938,154704.0,4858.0,,18
terminalbench:headless-terminal__2ALVjfV,terminalbench,headless-terminal,gpt-5.2-codex@openai,deepagent-harbor,True,1.0,True,361.54998779296875,,,,17
terminalbench:hf-model-inference__UWKmRoB,terminalbench,hf-model-inference,gemini-3-pro-preview@gemini,terminus-2,True,1.0,True,252.01199340820312,29524.0,8151.0,,9
terminalbench:fix-git__NtP7mjR,terminalbench,fix-git,gpt-5-nano@openai,terminus-2,False,0.0,False,142.04100036621094,7523.0,9128.0,,5
terminalbench:custom-memory-heap-crash__fTTSYHs,terminalbench,custom-memory-heap-crash,claude-haiku-4-5-20251001@anthropic,terminus-2,True,1.0,True,271.0690002441406,410924.0,11162.0,,35
terminalbench:custom-memory-heap-crash__F5KoKqw,terminalbench,custom-memory-heap-crash,claude-opus-4-5-20251101@anthropic,claude-code,True,1.0,True,172.70399475097656,,,,35
terminalbench:compile-compcert__uDNP6v6,terminalbench,compile-compcert,minimax-m2.5@Minimax,terminus-2,False,0.0,False,2458.966064453125,176828.0,7108.0,,46
terminalbench:chess-best-move__tm6iPNr,terminalbench,chess-best-move,claude-sonnet-4-5-20250929@anthropic,terminus-2,False,0.0,False,392.4930114746094,336789.0,12851.0,,25
terminalbench:cancel-async-tasks__xoeVsAg,terminalbench,cancel-async-tasks,grok-code-fast-1@xai,terminus-2,False,0.0,False,76.3499984741211,11071.0,828.0,,6
terminalbench:f801fd6b-b93b-4df9-91b4-bc931942ff61,terminalbench,db-wal-recovery,openai/gpt-oss-120b@together_ai,mini-swe-agent,False,0.0,False,416.23699951171875,47018.0,7897.0,0.0,23
terminalbench:count-dataset-tokens__vvq2aY7,terminalbench,count-dataset-tokens,gemini-2.5-pro@gemini,mini-swe-agent,False,0.0,False,465.718994140625,398576.0,30625.0,,15
terminalbench:hf-model-inference__EUvkyRq,terminalbench,hf-model-inference,claude-opus-4-1-20250805@anthropic,mini-swe-agent,True,1.0,True,254.38299560546875,84002.0,2702.0,,19
terminalbench:constraints-scheduling__SoQErDr,terminalbench,constraints-scheduling,claude-opus-4-6@anthropic,terminus-3-3,True,1.0,True,401.3349914550781,341529.0,16741.0,,16
terminalbench:extract-moves-from-video__ZdxnJss,terminalbench,extract-moves-from-video,claude-opus-4-1-20250805@anthropic,terminus-2,False,0.0,False,1605.740966796875,629569.0,7931.0,,35
terminalbench:bn-fit-modify__eecfmrS,terminalbench,bn-fit-modify,gpt-5-nano@openai,mini-swe-agent,False,0.0,False,229.2689971923828,5534.0,20152.0,,5
terminalbench:build-pov-ray__p7DscNn,terminalbench,build-pov-ray,gpt-5-codex@openai,terminus-2,True,1.0,True,480.4549865722656,311488.0,11827.0,,32
terminalbench:0b1a773b-721c-40b6-98f8-111b510b8978,terminalbench,caffe-cifar-10,openai/gpt-oss-120b@together_ai,mini-swe-agent,False,0.0,False,404.42401123046875,84989.0,3760.0,0.0,8
terminalbench:fix-git__TKo7rns,terminalbench,fix-git,gemini-2.5-pro@gemini,openhands,True,1.0,True,127.86699676513672,186444.0,1661.0,,29
terminalbench:code-from-image__SVryxDa,terminalbench,code-from-image,claude-sonnet-4-5-20250929@anthropic,mini-swe-agent,True,1.0,True,200.88400268554688,78236.0,2331.0,,19
terminalbench:ae96066c-665b-4e3e-a35b-d8c2373a7e12,terminalbench,gpt2-codegolf,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,openhands,False,0.0,False,360.0,1188095.0,9167.0,0.0,75
terminalbench:extract-moves-from-video__BCQYL52,terminalbench,extract-moves-from-video,gpt-5@openai,codex,False,0.0,False,2138.48095703125,117859.0,3213.0,,14
