trace_id,dataset,task_id,harness,agent_scaffold,model,success,reward,resolved,total_steps,tool_action_steps,duration,input_tokens,output_tokens
build-cython-ext__zKWqKYf,terminalbench,build-cython-ext,openhands,openhands,gpt-5@openai,False,0.0,False,79,74,1000.9810180664062,971093.0,44615.0
build-cython-ext__KDCTG9d,terminalbench,build-cython-ext,openhands,openhands,grok-4-0709@xai,False,0.0,False,139,128,993.219970703125,2406665.0,7766.0
build-cython-ext__StectqX,terminalbench,build-cython-ext,openhands,openhands,grok-4-0709@xai,False,0.0,False,126,108,970.6240234375,1832907.0,6861.0
build-cython-ext__bjge39A,terminalbench,build-cython-ext,openhands,openhands,grok-4-0709@xai,False,0.0,False,73,64,981.6719970703125,859413.0,3302.0
build-cython-ext__wtuQV8m,terminalbench,build-cython-ext,openhands,openhands,grok-4-0709@xai,False,0.0,False,80,70,972.10400390625,625845.0,3586.0
build-cython-ext__zWZ3wje,terminalbench,build-cython-ext,openhands,openhands,grok-4-0709@xai,False,0.0,False,97,90,994.8200073242188,1053355.0,2629.0
cc2f8450-62de-4035-b330-fd1336096d9a,terminalbench,build-cython-ext,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,185,176,476.385986328125,2440614.0,9294.0
395b5820-3576-40ba-9e95-e37000fb58af,terminalbench,build-cython-ext,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,176,128,556.5689697265625,2231107.0,9309.0
ab3f59c0-cac2-43b5-9854-9bdf15cdd247,terminalbench,build-cython-ext,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,189,180,489.63800048828125,2356854.0,9092.0
d5963fad-2873-4be5-b475-70a373eb4d1f,terminalbench,build-cython-ext,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,156,146,629.6849975585938,2045963.0,8430.0
7bf70789-fa27-454b-8d3e-9b496f72d8f4,terminalbench,build-cython-ext,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,186,172,579.3369750976562,3426847.0,8664.0
build-cython-ext__8txdJmR,terminalbench,build-cython-ext,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,185,176,476.385986328125,2440614.0,9294.0
build-cython-ext__KxeMCDf,terminalbench,build-cython-ext,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,176,128,556.5689697265625,2231107.0,9309.0
build-cython-ext__dvsQvxa,terminalbench,build-cython-ext,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,189,180,489.63800048828125,2356854.0,9092.0
build-cython-ext__e2yzx7x,terminalbench,build-cython-ext,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,156,144,629.6849975585938,2045963.0,8430.0
build-cython-ext__fCPkRfr,terminalbench,build-cython-ext,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,186,172,579.3369750976562,3426847.0,8664.0
8e6e7004-01dd-401a-aaf7-8e55ba214b0a,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,53,50,654.14697265625,824054.0,7161.0
5da70732-a23d-4cf7-a7d5-883521a1dfec,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,76,73,649.9310302734375,1334918.0,9852.0
b974dd04-16d7-40bb-ac2b-7ad0fc04f3e7,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,72,70,928.97998046875,1364124.0,9139.0
416bf3d2-ef48-4629-9199-b4e1d4b60094,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,62,59,909.135986328125,1456458.0,8195.0
7155ec97-2cca-42d8-b06a-a0be463cd2f1,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,58,54,632.0260009765625,860118.0,7472.0
38b15185-b4cb-468c-a6eb-30320dd82a2e,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,41,38,564.4299926757812,507005.0,6002.0
build-cython-ext__XfJ9RKh,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,53,50,654.14697265625,824054.0,7161.0
build-cython-ext__ZJAAuXi,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,76,73,649.9310302734375,1334918.0,9852.0
build-cython-ext__nJvAuru,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,72,70,928.97998046875,1364124.0,9139.0
build-cython-ext__sEbkno4,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,62,59,909.135986328125,1456458.0,8195.0
build-cython-ext__ssEBSfn,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,58,54,632.0260009765625,860118.0,7472.0
build-cython-ext__yjc56xq,terminalbench,build-cython-ext,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,41,38,564.4299926757812,507005.0,6002.0
692fe074-31ab-4ef2-99bd-6208dcf5d629,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,48,42,427.0140075683594,910440.0,7208.0
bc51b50c-6c88-4b77-ba2a-8cf1c6b87dc1,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,True,1.0,True,27,21,484.97601318359375,333003.0,5808.0
c6c37a5a-6c84-43af-b401-35e37cd371f3,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,28,25,658.7579956054688,456602.0,6328.0
f3bea054-6b63-48c5-a79d-630057055951,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,38,34,384.30499267578125,486517.0,6797.0
77a3a578-bd90-435e-9b7b-3e2220fc466d,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,19,15,510.4670104980469,274649.0,4780.0
e1f4f55d-b19e-46c4-8337-cd26ffd7356c,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,29,26,933.6229858398438,326410.0,8966.0
426eb877-aed0-48e6-9bd9-cc5d20dfce52,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,26,22,408.25201416015625,268036.0,7322.0
3e1f7d62-b3c1-4b6a-8620-3a266863256e,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,38,34,834.4299926757812,647710.0,8104.0
b0c4db90-8ad1-4976-8e63-161a2b0435d7,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,True,1.0,True,29,25,839.64599609375,361294.0,6914.0
c796b34d-530a-46d2-91e5-367836393fe0,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,63,47,919.4349975585938,1057648.0,11824.0
build-cython-ext__7hBKgcm,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,48,42,427.0140075683594,910440.0,7208.0
build-cython-ext__CEdr25w,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,True,1.0,True,27,21,484.97601318359375,333003.0,5808.0
build-cython-ext__CQSbnjB,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,28,25,658.7579956054688,456602.0,6328.0
build-cython-ext__Ce6Woei,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,38,34,384.30499267578125,486517.0,6797.0
build-cython-ext__mEdzhF7,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,19,15,510.4670104980469,274649.0,4780.0
build-cython-ext__UnLQTr7,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,29,26,933.6229858398438,326410.0,8966.0
build-cython-ext__hUt3dR9,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,26,22,408.25201416015625,268036.0,7322.0
build-cython-ext__oe3qjjk,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,38,34,834.4299926757812,647710.0,8104.0
build-cython-ext__sBYyHoZ,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,True,1.0,True,29,25,839.64599609375,361294.0,6914.0
build-cython-ext__vZvLof4,terminalbench,build-cython-ext,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,63,47,919.4349975585938,1057648.0,11824.0
build-cython-ext__BosYN5f,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-haiku-4-5-20251001@anthropic,True,1.0,True,51,41,612.927978515625,1351199.0,13867.0
build-cython-ext__LdxKRiZ,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-haiku-4-5-20251001@anthropic,False,0.0,False,39,31,325.843994140625,775946.0,8338.0
build-cython-ext__Ssj7GKn,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-haiku-4-5-20251001@anthropic,False,0.0,False,32,24,406.4219970703125,468219.0,6590.0
build-cython-ext__WuaBm3K,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-haiku-4-5-20251001@anthropic,False,0.0,False,44,38,473.510986328125,1079955.0,9478.0
build-cython-ext__sBeLMuU,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-haiku-4-5-20251001@anthropic,False,0.0,False,45,39,489.3280029296875,1043778.0,10711.0
build-cython-ext__ErUQh45,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-1-20250805@anthropic,False,0.0,False,18,13,287.18798828125,169539.0,4842.0
build-cython-ext__LFTSrpk,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-1-20250805@anthropic,False,0.0,False,18,11,344.1369934082031,191649.0,5778.0
build-cython-ext__R3TVhXk,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-1-20250805@anthropic,False,0.0,False,25,19,418.1860046386719,399170.0,6679.0
build-cython-ext__e9bVcxn,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-1-20250805@anthropic,False,0.0,False,23,17,435.2030029296875,306929.0,6657.0
build-cython-ext__h3AVZc6,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-1-20250805@anthropic,False,0.0,False,21,15,401.07000732421875,278047.0,5557.0
build-cython-ext__4VBNMsH,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-5-20251101@anthropic,False,0.0,False,21,17,474.40899658203125,286137.0,6024.0
build-cython-ext__8auGwLY,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-5-20251101@anthropic,True,1.0,True,40,37,705.8720092773438,984684.0,8030.0
build-cython-ext__eUvGSjL,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-5-20251101@anthropic,False,0.0,False,24,22,466.27301025390625,406625.0,6675.0
build-cython-ext__gF9TGub,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-5-20251101@anthropic,False,0.0,False,27,23,596.8670043945312,538664.0,8791.0
build-cython-ext__gsT4Z2P,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-5-20251101@anthropic,True,1.0,True,38,34,606.677978515625,768411.0,7746.0
build-cython-ext__QnkDubw,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-6@anthropic,True,1.0,True,22,19,605.1320190429688,413142.0,8177.0
build-cython-ext__XRKgwPP,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-6@anthropic,False,0.0,False,19,15,497.2879943847656,251382.0,8295.0
build-cython-ext__cGi4kZb,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-6@anthropic,True,1.0,True,25,21,685.2490234375,454203.0,8055.0
build-cython-ext__oQHJmRc,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-6@anthropic,True,1.0,True,18,16,500.2909851074219,204239.0,7575.0
build-cython-ext__sVn8J2e,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-opus-4-6@anthropic,False,0.0,False,21,17,511.28900146484375,304876.0,9716.0
build-cython-ext__M2VqWg4,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,29,22,481.94000244140625,532789.0,8796.0
build-cython-ext__VRp99KZ,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,34,25,398.16900634765625,518669.0,7872.0
build-cython-ext__mHAktV8,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,38,30,481.38299560546875,864600.0,8444.0
build-cython-ext__qCfwBqY,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,35,28,457.718994140625,533783.0,8455.0
build-cython-ext__zPii8ff,terminalbench,build-cython-ext,terminus-2,terminus-2,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,34,26,542.1329956054688,805042.0,12221.0
build-cython-ext__VDEDd7S,terminalbench,build-cython-ext,terminus-2,terminus-2,deepseek-v3.2@deepseek,True,1.0,True,21,18,520.1229858398438,357248.0,8029.0
build-cython-ext__WyE22Nu,terminalbench,build-cython-ext,terminus-2,terminus-2,deepseek-v3.2@deepseek,False,0.0,False,17,14,472.8030090332031,220446.0,6098.0
build-cython-ext__ksZrUMR,terminalbench,build-cython-ext,terminus-2,terminus-2,deepseek-v3.2@deepseek,False,0.0,False,26,23,548.6060180664062,404861.0,10740.0
build-cython-ext__wxhwy5E,terminalbench,build-cython-ext,terminus-2,terminus-2,deepseek-v3.2@deepseek,False,0.0,False,27,21,767.301025390625,596852.0,16471.0
build-cython-ext__26RXZM6,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-2.5-flash@gemini,False,0.0,False,22,17,359.8169860839844,326179.0,8444.0
build-cython-ext__7dd2ny8,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-2.5-flash@gemini,False,0.0,False,20,15,226.26400756835938,194568.0,10856.0
build-cython-ext__8mdzxSQ,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-2.5-flash@gemini,False,0.0,False,19,13,221.8209991455078,210025.0,9579.0
build-cython-ext__XRJyCJb,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-2.5-flash@gemini,False,0.0,False,24,19,928.3369750976562,1008433.0,67175.0
build-cython-ext__zZt9Dtb,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-2.5-flash@gemini,False,0.0,False,21,17,525.1619873046875,332490.0,14524.0
build-cython-ext__FJXMszg,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-2.5-pro@gemini,False,0.0,False,20,16,568.947021484375,238559.0,19856.0
build-cython-ext__UtmCkaP,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-2.5-pro@gemini,False,0.0,False,22,19,460.9960021972656,179690.0,16461.0
build-cython-ext__WMJcjxS,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-2.5-pro@gemini,False,0.0,False,20,14,346.4750061035156,201407.0,13902.0
build-cython-ext__pELtU4S,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-2.5-pro@gemini,False,0.0,False,20,16,376.97698974609375,200751.0,19089.0
build-cython-ext__rQGbntD,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-2.5-pro@gemini,False,0.0,False,20,14,469.04901123046875,194030.0,17242.0
build-cython-ext__8eZfQMR,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-3-flash-preview@gemini,True,1.0,True,30,25,297.47698974609375,,
build-cython-ext__NRuTTgD,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-3-flash-preview@gemini,False,0.0,False,26,21,290.8370056152344,,
build-cython-ext__WCrhpRk,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-3-flash-preview@gemini,False,0.0,False,30,22,316.7919921875,,
build-cython-ext__a3e8PJm,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-3-flash-preview@gemini,False,0.0,False,32,28,269.0150146484375,,
build-cython-ext__fhLb2f5,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-3-flash-preview@gemini,True,1.0,True,28,24,480.7749938964844,,
build-cython-ext__33ccapm,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-3-pro-preview@gemini,False,0.0,False,19,15,310.4840087890625,238559.0,7521.0
build-cython-ext__EDyBcmH,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-3-pro-preview@gemini,False,0.0,False,20,15,538.64599609375,440839.0,23549.0
build-cython-ext__RGScMfQ,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-3-pro-preview@gemini,True,1.0,True,22,15,428.2659912109375,355475.0,10418.0
build-cython-ext__RwEscF4,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-3-pro-preview@gemini,False,0.0,False,21,15,363.2699890136719,266489.0,10130.0
build-cython-ext__b9SKhNa,terminalbench,build-cython-ext,terminus-2,terminus-2,gemini-3-pro-preview@gemini,True,1.0,True,12,9,407.5790100097656,201600.0,17563.0
build-cython-ext__CUkAjuG,terminalbench,build-cython-ext,terminus-2,terminus-2,glm-5@z-ai,False,0.0,False,27,23,877.5640258789062,0.0,0.0
build-cython-ext__GovAAam,terminalbench,build-cython-ext,terminus-2,terminus-2,glm-5@z-ai,False,0.0,False,32,30,689.0859985351562,0.0,0.0
build-cython-ext__2apvEaA,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-codex@openai,False,0.0,False,35,33,944.5360107421875,473987.0,19899.0
build-cython-ext__UwFDRji,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-codex@openai,False,0.0,False,45,36,923.5289916992188,852564.0,31762.0
build-cython-ext__YEc54hS,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-codex@openai,False,0.0,False,36,33,925.3759765625,608079.0,31070.0
build-cython-ext__aYMtpwQ,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-codex@openai,False,0.0,False,42,38,932.7550048828125,832006.0,22758.0
build-cython-ext__pFgq3Sb,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-codex@openai,True,1.0,True,37,28,809.8330078125,718307.0,24762.0
build-cython-ext__DdexaEG,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-mini@openai,False,0.0,False,11,7,612.5560302734375,137436.0,13096.0
build-cython-ext__EWbZYzk,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-mini@openai,True,1.0,True,8,6,868.156005859375,60298.0,11243.0
build-cython-ext__K7W4MgV,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-mini@openai,True,1.0,True,8,6,611.302978515625,62306.0,10848.0
build-cython-ext__NW7tUC3,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-mini@openai,False,0.0,False,10,8,546.7960205078125,123261.0,16468.0
build-cython-ext__Qsp9X52,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-mini@openai,True,1.0,True,6,4,925.2109985351562,35899.0,11329.0
build-cython-ext__6Mn7jei,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-nano@openai,False,0.0,False,11,8,928.2420043945312,140279.0,26403.0
build-cython-ext__Z4ZqrQt,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-nano@openai,False,0.0,False,43,41,928.1010131835938,889234.0,63193.0
build-cython-ext__ZVYZuBG,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-nano@openai,False,0.0,False,13,11,928.823974609375,203092.0,35197.0
build-cython-ext__dVw8D6Y,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-nano@openai,False,0.0,False,5,3,931.97802734375,23795.0,12914.0
build-cython-ext__rkzxhHx,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5-nano@openai,False,0.0,False,10,8,919.8939819335938,139986.0,29056.0
build-cython-ext__8ja7Z5Z,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5.1-codex@openai,True,1.0,True,48,41,754.1699829101562,799398.0,14764.0
build-cython-ext__QufyH7Q,terminalbench,build-cython-ext,terminus-2,terminus-2,gpt-5.1-codex@openai,False,0.0,False,53,46,875.6300048828125,1202194.0,20732.0
